"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC","ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of committers","Number of developer commits","Number of previous modifications","Number of previous fixes","bug"
"L38063","AbbreviationService.java","tableViews/src/main/java/gov/nasa/arc/mct/abbreviation/AbbreviationService.java","L38061","1","0","2","0","4","42"
"L38062","Abbreviations.java","tableViews/src/main/java/gov/nasa/arc/mct/abbreviation/Abbreviations.java","L38061","1","0","4","0","7","59"
"L38083","AbbreviationServiceImpl.java","tableViews/src/main/java/gov/nasa/arc/mct/abbreviation/impl/AbbreviationServiceImpl.java","L38082","8","0","2","1","58","123"
"L38084","AbbreviationsImpl.java","tableViews/src/main/java/gov/nasa/arc/mct/abbreviation/impl/AbbreviationsImpl.java","L38082","1","0","1","3","30","78"
"L38085","AbbreviationsManager.java","tableViews/src/main/java/gov/nasa/arc/mct/abbreviation/impl/AbbreviationsManager.java","L38082","10","0","4","0","83","182"
"L38086","package-info.java","tableViews/src/main/java/gov/nasa/arc/mct/abbreviation/impl/package-info.java","L38082","1","0","0","0","1","26"
"L38064","package-info.java","tableViews/src/main/java/gov/nasa/arc/mct/abbreviation/package-info.java","L38061","1","0","0","0","1","26"
"L38257","TableViewProvider.java","tableViews/src/main/java/gov/nasa/arc/mct/table/TableViewProvider.java","L38256","1","0","2","2","31","70"
"L38262","ServiceAccess.java","tableViews/src/main/java/gov/nasa/arc/mct/table/access/ServiceAccess.java","L38261","3","0","4","0","26","93"
"L38321","TableTransferHandler.java","tableViews/src/main/java/gov/nasa/arc/mct/table/dnd/TableTransferHandler.java","L38320","13","0","2","3","95","158"
"L38322","ViewRoleSelection.java","tableViews/src/main/java/gov/nasa/arc/mct/table/dnd/ViewRoleSelection.java","L38320","3","0","2","3","31","68"
"L38426","ConstraintBuilder.java","tableViews/src/main/java/gov/nasa/arc/mct/table/gui/ConstraintBuilder.java","L38425","2","0","25","0","141","372"
"L38427","DefaultCursorSetter.java","tableViews/src/main/java/gov/nasa/arc/mct/table/gui/DefaultCursorSetter.java","L38425","1","0","2","2","21","59"
"L38428","LabeledTable.java","tableViews/src/main/java/gov/nasa/arc/mct/table/gui/LabeledTable.java","L38425","197","0","104","0","1011","1868","L38311","LabeledTable.java","tableViews/src/main/java/gov/nasa/arc/mct/table/gui/LabeledTable.java","L38308","197","0","1011","1","70","1","0","1"
"L38429","TableHeaderListener.java","tableViews/src/main/java/gov/nasa/arc/mct/table/gui/TableHeaderListener.java","L38425","7","0","2","2","58","127"
"L38430","TableLayoutListener.java","tableViews/src/main/java/gov/nasa/arc/mct/table/gui/TableLayoutListener.java","L38425","1","0","2","0","5","42"
"L38431","TableSelectionListener.java","tableViews/src/main/java/gov/nasa/arc/mct/table/gui/TableSelectionListener.java","L38425","1","0","2","0","5","41"
"L38432","TaggedComponentManager.java","tableViews/src/main/java/gov/nasa/arc/mct/table/gui/TaggedComponentManager.java","L38425","14","0","9","0","73","168"
"L39710","AbbreviatingTableLabelingAlgorithm.java","tableViews/src/main/java/gov/nasa/arc/mct/table/model/AbbreviatingTableLabelingAlgorithm.java","L39709","30","0","4","1","150","320"
"L39711","ComponentTableModel.java","tableViews/src/main/java/gov/nasa/arc/mct/table/model/ComponentTableModel.java","L39709","34","0","17","8","284","485"
"L39712","KeyedValue.java","tableViews/src/main/java/gov/nasa/arc/mct/table/model/KeyedValue.java","L39709","1","0","4","0","6","54"
"L39713","LabelChangeListener.java","tableViews/src/main/java/gov/nasa/arc/mct/table/model/LabelChangeListener.java","L39709","1","0","2","0","5","37"
"L39714","LabeledTableModel.java","tableViews/src/main/java/gov/nasa/arc/mct/table/model/LabeledTableModel.java","L39709","23","0","24","4","232","574"
"L39716","TableColumnModelAdapter.java","tableViews/src/main/java/gov/nasa/arc/mct/table/model/TableColumnModelAdapter.java","L39709","1","0","1","5","22","62"
"L39717","TableLabelingAlgorithm.java","tableViews/src/main/java/gov/nasa/arc/mct/table/model/TableLabelingAlgorithm.java","L39709","1","0","5","0","14","74"
"L39718","TableOrientation.java","tableViews/src/main/java/gov/nasa/arc/mct/table/model/TableOrientation.java","L39709","1","0","1","0","5","45"
"L39719","TableStructure.java","tableViews/src/main/java/gov/nasa/arc/mct/table/model/TableStructure.java","L39709","59","0","11","0","232","415"
"L39720","TableType.java","tableViews/src/main/java/gov/nasa/arc/mct/table/model/TableType.java","L39709","1","0","1","0","6","47"
"L39715","package-info.java","tableViews/src/main/java/gov/nasa/arc/mct/table/model/package-info.java","L39709","1","0","0","0","1","26"
"L40733","TableViewPolicy.java","tableViews/src/main/java/gov/nasa/arc/mct/table/policy/TableViewPolicy.java","L40732","21","0","3","1","74","146"
"L40870","ListenerManager.java","tableViews/src/main/java/gov/nasa/arc/mct/table/utils/ListenerManager.java","L40869","2","0","5","0","27","94"
"L40871","ListenerNotifier.java","tableViews/src/main/java/gov/nasa/arc/mct/table/utils/ListenerNotifier.java","L40869","1","0","2","0","5","42"
"L40872","MouseInputHelper.java","tableViews/src/main/java/gov/nasa/arc/mct/table/utils/MouseInputHelper.java","L40869","13","0","6","1","40","128"
"L40873","NoSizeList.java","tableViews/src/main/java/gov/nasa/arc/mct/table/utils/NoSizeList.java","L40869","5","0","2","2","27","73"
"L40875","StringUtils.java","tableViews/src/main/java/gov/nasa/arc/mct/table/utils/StringUtils.java","L40869","7","0","4","0","36","99"
"L40874","package-info.java","tableViews/src/main/java/gov/nasa/arc/mct/table/utils/package-info.java","L40869","1","0","0","0","1","26"
"L41129","AbbreviationSettings.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/AbbreviationSettings.java","L41128","9","0","7","0","64","137"
"L41130","BorderState.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/BorderState.java","L41128","19","0","14","2","118","220"
"L41131","ContentAlignment.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/ContentAlignment.java","L41128","1","0","2","0","15","55"
"L41132","DisplayedValue.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/DisplayedValue.java","L41128","2","0","14","1","59","169"
"L41133","LabelAbbreviations.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/LabelAbbreviations.java","L41128","7","0","6","1","50","114"
"L41134","LightweightLabel.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/LightweightLabel.java","L41128","14","0","10","0","51","185"
"L41135","LightweightPanel.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/LightweightPanel.java","L41128","14","0","10","0","51","186"
"L41136","SelectionListener.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/SelectionListener.java","L41128","1","0","2","0","5","38"
"L41137","TableCellFormatter.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/TableCellFormatter.java","L41128","26","0","1","1","181","329"
"L41138","TableCellSettings.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/TableCellSettings.java","L41128","1","0","28","0","104","270"
"L41139","TableControlPanelController.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/TableControlPanelController.java","L41128","317","0","5","86","1537","1851"
"L41140","TableFormattingConstants.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/TableFormattingConstants.java","L41128","1","0","2","1","88","135","L41011","TableFormattingConstants.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/TableFormattingConstants.java","L40999","1","0","88","1","70","1","0","0"
"L41141","TableSettings.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/TableSettings.java","L41128","76","0","46","4","452","911"
"L41143","TableSettingsControlPanel.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/TableSettingsControlPanel.java","L41128","115","0","3","0","1536","1972"
"L41142","TableSettingsController.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/TableSettingsController.java","L41128","1","0","45","46","114","436"
"L41144","TableViewCellRenderer.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/TableViewCellRenderer.java","L41128","53","0","6","1","223","381"
"L41145","TableViewManifestation.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/TableViewManifestation.java","L41128","186","0","9","14","1101","1396"
"L41146","TimeFormat.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/TimeFormat.java","L41128","4","0","2","0","56","123"
"L38095","AbbreviationServiceImplTest.java","tableViews/src/test/java/gov/nasa/arc/mct/abbreviation/impl/AbbreviationServiceImplTest.java","L38094","1","0","0","7","78","124"
"L38096","AbbreviationsManagerTest.java","tableViews/src/test/java/gov/nasa/arc/mct/abbreviation/impl/AbbreviationsManagerTest.java","L38094","2","0","0","4","74","113"
"L38097","LabelAbbreviationsTest.java","tableViews/src/test/java/gov/nasa/arc/mct/abbreviation/impl/LabelAbbreviationsTest.java","L38094","1","0","0","2","47","80"
"L38259","TableViewProviderTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/TableViewProviderTest.java","L38258","1","0","0","5","31","62"
"L38264","AccessorTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/access/AccessorTest.java","L38263","1","0","0","5","39","74"
"L38324","TestViewRoleSelection.java","tableViews/src/test/java/gov/nasa/arc/mct/table/dnd/TestViewRoleSelection.java","L38323","1","0","0","5","41","74"
"L38434","ConstraintBuilderDemo.java","tableViews/src/test/java/gov/nasa/arc/mct/table/gui/ConstraintBuilderDemo.java","L38433","3","0","0","3","56","100"
"L38435","ConstraintBuilderTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/gui/ConstraintBuilderTest.java","L38433","1","0","0","25","221","320"
"L38436","DefaultCursorSetterTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/gui/DefaultCursorSetterTest.java","L38433","1","0","0","3","29","62"
"L38437","LabeledTableDemo.java","tableViews/src/test/java/gov/nasa/arc/mct/table/gui/LabeledTableDemo.java","L38433","1","0","0","2","114","180"
"L38438","LabeledTableTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/gui/LabeledTableTest.java","L38433","8","0","0","10","167","251"
"L38439","PanelSectionHeader.java","tableViews/src/test/java/gov/nasa/arc/mct/table/gui/PanelSectionHeader.java","L38433","4","0","0","4","54","92"
"L38440","TableHeaderListenerTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/gui/TableHeaderListenerTest.java","L38433","2","0","0","3","57","102"
"L38441","TaggedComponentManagerTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/gui/TaggedComponentManagerTest.java","L38433","1","0","0","6","60","100"
"L39722","AbbreviatingTableLabelingAlgorithmTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/model/AbbreviatingTableLabelingAlgorithmTest.java","L39721","5","0","0","10","257","348"
"L39723","LabeledTableModelTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/model/LabeledTableModelTest.java","L39721","1","0","0","7","103","168"
"L39724","MockTableModel.java","tableViews/src/test/java/gov/nasa/arc/mct/table/model/MockTableModel.java","L39721","4","0","0","7","61","106"
"L39725","TableLabelingAlgorithmTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/model/TableLabelingAlgorithmTest.java","L39721","23","0","0","5","109","160"
"L39726","TableStructureTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/model/TableStructureTest.java","L39721","13","0","2","10","330","433","L39607","TableStructureTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/model/TableStructureTest.java","L39602","13","0","330","3","70","8","0","0"
"L40735","TableViewPolicyTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/policy/TableViewPolicyTest.java","L40734","3","0","0","6","241","339","L40609","TableViewPolicyTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/policy/TableViewPolicyTest.java","L40608","3","0","241","3","70","8","0","0"
"L40877","ListenerManagerTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/utils/ListenerManagerTest.java","L40876","1","0","0","6","101","152"
"L40878","MouseInputHelperTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/utils/MouseInputHelperTest.java","L40876","2","0","2","4","118","183"
"L40879","StringUtilsTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/utils/StringUtilsTest.java","L40876","1","0","0","6","37","79"
"L41148","BorderStateTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/view/BorderStateTest.java","L41147","1","0","0","2","14","42"
"L41149","ContentAlignmentTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/view/ContentAlignmentTest.java","L41147","1","0","0","2","13","44"
"L41150","DisplayedValueTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/view/DisplayedValueTest.java","L41147","1","0","0","3","30","64"
"L41151","TableCellFormatterTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/view/TableCellFormatterTest.java","L41147","2","0","0","3","113","166"
"L41152","TableControlPanelControllerTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/view/TableControlPanelControllerTest.java","L41147","7","0","0","16","268","353"
"L41154","TableSettingsControlPanelDemo.java","tableViews/src/test/java/gov/nasa/arc/mct/table/view/TableSettingsControlPanelDemo.java","L41147","1","0","1","1","365","608"
"L41155","TableSettingsControlPanelTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/view/TableSettingsControlPanelTest.java","L41147","15","0","1","8","882","1153"
"L41153","TableSettingsControllerTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/view/TableSettingsControllerTest.java","L41147","1","0","0","2","350","604"
"L41156","TableSettingsTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/view/TableSettingsTest.java","L41147","3","0","0","18","159","215"
"L41157","TableViewRoleTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/view/TableViewRoleTest.java","L41147","4","0","0","3","153","204"
"L44629","TestUtil.java","tableViews/src/test/java/gov/nasa/arc/mct/test/util/TestUtil.java","L44628","3","0","3","0","16","58"
"L45077","MockComponent.java","tests/src/main/java/gov/nasa/arc/mct/component/MockComponent.java","L45076","1","0","0","1","4","29"
"L45078","MockComponentProvider.java","tests/src/main/java/gov/nasa/arc/mct/component/MockComponentProvider.java","L45076","1","0","0","6","39","70"
"L45079","MockModelRole.java","tests/src/main/java/gov/nasa/arc/mct/component/MockModelRole.java","L45076","1","0","0","4","18","47"
"L30788","MockIdentityManager.java","tests/src/main/java/gov/nasa/arc/mct/identitymgr/MockIdentityManager.java","L30787","1","0","1","3","16","47"
"L31510","MockPlatform.java","tests/src/main/java/gov/nasa/arc/mct/platform/spi/MockPlatform.java","L31509","1","0","0","18","226","344","L31413","MockPlatform.java","tests/src/main/java/gov/nasa/arc/mct/platform/spi/MockPlatform.java","L31412","1","0","226","2","70","11","0","0"
"L32784","MockViewManifestation.java","tests/src/main/java/gov/nasa/arc/mct/roles/gui/MockViewManifestation.java","L32783","1","0","0","2","10","36"
"L45065","MCTTestRuntimeException.java","tests/src/main/java/gov/nasa/arc/mct/test/exception/MCTTestRuntimeException.java","L45064","1","0","0","4","13","40"
"L44647","AccessiblePropertyCriterion.java","tests/src/main/java/gov/nasa/arc/mct/test/util/gui/AccessiblePropertyCriterion.java","L44646","1","0","0","0","11","38"
"L44648","BaseUITest.java","tests/src/main/java/gov/nasa/arc/mct/test/util/gui/BaseUITest.java","L44646","1","0","0","5","40","73"
"L44649","ClassCriterion.java","tests/src/main/java/gov/nasa/arc/mct/test/util/gui/ClassCriterion.java","L44646","1","0","0","0","16","45"
"L44650","Criterion.java","tests/src/main/java/gov/nasa/arc/mct/test/util/gui/Criterion.java","L44646","1","0","0","0","5","31"
"L44651","EnabledCriterion.java","tests/src/main/java/gov/nasa/arc/mct/test/util/gui/EnabledCriterion.java","L44646","2","0","0","0","16","45"
"L44652","GenericMatcherCriterion.java","tests/src/main/java/gov/nasa/arc/mct/test/util/gui/GenericMatcherCriterion.java","L44646","1","0","0","0","17","47"
"L44653","JTabbedPaneWrapper.java","tests/src/main/java/gov/nasa/arc/mct/test/util/gui/JTabbedPaneWrapper.java","L44646","1","0","0","4","16","45"
"L44654","JTreeWrapper.java","tests/src/main/java/gov/nasa/arc/mct/test/util/gui/JTreeWrapper.java","L44646","6","0","0","14","80","126"
"L44655","Path.java","tests/src/main/java/gov/nasa/arc/mct/test/util/gui/Path.java","L44646","3","0","0","6","31","63"
"L44656","PropertyCriterion.java","tests/src/main/java/gov/nasa/arc/mct/test/util/gui/PropertyCriterion.java","L44646","7","0","0","0","42","74"
"L44657","Query.java","tests/src/main/java/gov/nasa/arc/mct/test/util/gui/Query.java","L44646","7","0","0","44","255","330"
"L44658","QueryMatcher.java","tests/src/main/java/gov/nasa/arc/mct/test/util/gui/QueryMatcher.java","L44646","1","0","0","3","18","48"
"L44659","TestUtils.java","tests/src/main/java/gov/nasa/arc/mct/test/util/gui/TestUtils.java","L44646","4","0","0","9","51","93"
"L44660","VisibilityCriterion.java","tests/src/main/java/gov/nasa/arc/mct/test/util/gui/VisibilityCriterion.java","L44646","2","0","0","0","16","45"
"L34508","Condition.java","tests/src/main/java/gov/nasa/arc/mct/util/condition/Condition.java","L34507","6","0","4","2","44","109"
