"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC","ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous modifications","Number of previous fixes","Number of committers","Number of developer commits","bug"
"L105712","ServerHolder.java","community/server/src/test/java/org/neo4j/test/server/ServerHolder.java","L105708","8","0","0","0","59","90","L105356","ServerHolder.java","community/server/src/test/java/org/neo4j/test/server/ServerHolder.java","L105352","8","0","59","7","0","6","533","0"
"L105713","SharedServerTestBase.java","community/server/src/test/java/org/neo4j/test/server/SharedServerTestBase.java","L105708","4","0","0","4","80","112","L105357","SharedServerTestBase.java","community/server/src/test/java/org/neo4j/test/server/SharedServerTestBase.java","L105352","4","0","80","16","0","11","2472","0"
"L2335","AbstractExclusiveServerWebadminTest.java","community/server/src/webtest/java/org/neo4j/server/webadmin/AbstractExclusiveServerWebadminTest.java","L2334","2","0","0","3","25","52","L2328","AbstractExclusiveServerWebadminTest.java","community/server/src/webtest/java/org/neo4j/server/webadmin/AbstractExclusiveServerWebadminTest.java","L2327","2","0","25","2","0","2","2472","0"
"L2336","AbstractWebadminTest.java","community/server/src/webtest/java/org/neo4j/server/webadmin/AbstractWebadminTest.java","L2334","7","0","0","5","91","130","L2329","AbstractWebadminTest.java","community/server/src/webtest/java/org/neo4j/server/webadmin/AbstractWebadminTest.java","L2327","7","0","91","13","0","6","2319","0"
"L2337","ConsoleWebIT.java","community/server/src/webtest/java/org/neo4j/server/webadmin/ConsoleWebIT.java","L2334","1","0","2","7","77","134","L2330","ConsoleWebIT.java","community/server/src/webtest/java/org/neo4j/server/webadmin/ConsoleWebIT.java","L2327","1","0","77","22","0","6","2472","0"
"L2338","DatabrowserWebIT.java","community/server/src/webtest/java/org/neo4j/server/webadmin/DatabrowserWebIT.java","L2334","1","0","3","7","85","152","L2331","DatabrowserWebIT.java","community/server/src/webtest/java/org/neo4j/server/webadmin/DatabrowserWebIT.java","L2327","1","0","85","14","0","5","2472","0"
"L2339","DiscoverAvailableConsolesWebIT.java","community/server/src/webtest/java/org/neo4j/server/webadmin/DiscoverAvailableConsolesWebIT.java","L2334","1","0","0","4","74","108","L2332","DiscoverAvailableConsolesWebIT.java","community/server/src/webtest/java/org/neo4j/server/webadmin/DiscoverAvailableConsolesWebIT.java","L2327","1","0","74","12","0","5","2319","0"
"L2340","IndexManagerWebIT.java","community/server/src/webtest/java/org/neo4j/server/webadmin/IndexManagerWebIT.java","L2334","1","0","0","5","41","68","L2333","IndexManagerWebIT.java","community/server/src/webtest/java/org/neo4j/server/webadmin/IndexManagerWebIT.java","L2327","1","0","41","9","0","4","2472","0"
"L2341","RedirectWebIT.java","community/server/src/webtest/java/org/neo4j/server/webadmin/RedirectWebIT.java","L2334","1","0","0","2","11","35","L2334","RedirectWebIT.java","community/server/src/webtest/java/org/neo4j/server/webadmin/RedirectWebIT.java","L2327","1","0","11","7","0","4","2472","0"
"L2342","ServerInfoWebIT.java","community/server/src/webtest/java/org/neo4j/server/webadmin/ServerInfoWebIT.java","L2334","1","0","0","2","14","38","L2335","ServerInfoWebIT.java","community/server/src/webtest/java/org/neo4j/server/webadmin/ServerInfoWebIT.java","L2327","1","0","14","7","0","4","2472","0"
"L22095","BrowserTitleIs.java","community/server/src/webtest/java/org/neo4j/server/webdriver/BrowserTitleIs.java","L22094","2","0","0","5","28","56","L22060","BrowserTitleIs.java","community/server/src/webtest/java/org/neo4j/server/webdriver/BrowserTitleIs.java","L22059","2","0","28","4","0","2","2319","0"
"L22096","BrowserUrlIs.java","community/server/src/webtest/java/org/neo4j/server/webdriver/BrowserUrlIs.java","L22094","2","0","0","5","27","55","L22061","BrowserUrlIs.java","community/server/src/webtest/java/org/neo4j/server/webdriver/BrowserUrlIs.java","L22059","2","0","27","4","0","2","2319","0"
"L22097","Condition.java","community/server/src/webtest/java/org/neo4j/server/webdriver/Condition.java","L22094","4","0","0","6","39","70","L22062","Condition.java","community/server/src/webtest/java/org/neo4j/server/webdriver/Condition.java","L22059","4","0","39","5","0","2","5350","0"
"L22098","ConditionFailedException.java","community/server/src/webtest/java/org/neo4j/server/webdriver/ConditionFailedException.java","L22094","1","0","0","2","8","35","L22063","ConditionFailedException.java","community/server/src/webtest/java/org/neo4j/server/webdriver/ConditionFailedException.java","L22059","1","0","8","4","0","2","2319","0"
"L22099","ConditionTimeoutException.java","community/server/src/webtest/java/org/neo4j/server/webdriver/ConditionTimeoutException.java","L22094","1","0","0","3","11","39","L22064","ConditionTimeoutException.java","community/server/src/webtest/java/org/neo4j/server/webdriver/ConditionTimeoutException.java","L22059","1","0","11","4","0","2","5350","0"
"L22100","ElementAttributeIs.java","community/server/src/webtest/java/org/neo4j/server/webdriver/ElementAttributeIs.java","L22094","6","0","0","5","31","58","L22065","ElementAttributeIs.java","community/server/src/webtest/java/org/neo4j/server/webdriver/ElementAttributeIs.java","L22059","6","0","31","1","0","1","2319","0"
"L22101","ElementReference.java","community/server/src/webtest/java/org/neo4j/server/webdriver/ElementReference.java","L22094","10","0","1","18","111","163","L22066","ElementReference.java","community/server/src/webtest/java/org/neo4j/server/webdriver/ElementReference.java","L22059","10","0","111","9","0","5","533","0"
"L22102","ElementTextIs.java","community/server/src/webtest/java/org/neo4j/server/webdriver/ElementTextIs.java","L22094","6","0","0","5","29","55","L22067","ElementTextIs.java","community/server/src/webtest/java/org/neo4j/server/webdriver/ElementTextIs.java","L22059","6","0","29","1","0","1","2319","0"
"L22103","ElementVisible.java","community/server/src/webtest/java/org/neo4j/server/webdriver/ElementVisible.java","L22094","4","0","0","5","37","65","L22068","ElementVisible.java","community/server/src/webtest/java/org/neo4j/server/webdriver/ElementVisible.java","L22059","4","0","37","8","0","4","1634","0"
"L22108","WebDriverFacade.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebDriverFacade.java","L22094","4","0","0","5","86","118","L22073","WebDriverFacade.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebDriverFacade.java","L22059","4","0","86","15","0","5","533","0"
"L22104","WebadminWebdriverLibrary.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebadminWebdriverLibrary.java","L22094","5","0","0","16","112","164","L22069","WebadminWebdriverLibrary.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebadminWebdriverLibrary.java","L22059","5","0","112","29","0","5","2472","0"
"L22105","WebdriverChromeDriver.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebdriverChromeDriver.java","L22094","7","0","0","2","80","112","L22070","WebdriverChromeDriver.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebdriverChromeDriver.java","L22059","7","0","80","2","0","2","5350","0"
"L22106","WebdriverCondition.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebdriverCondition.java","L22094","3","0","1","2","22","50","L22071","WebdriverCondition.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebdriverCondition.java","L22059","3","0","22","5","0","2","5350","0"
"L22107","WebdriverConditionTimeoutException.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebdriverConditionTimeoutException.java","L22094","1","0","0","3","14","43","L22072","WebdriverConditionTimeoutException.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebdriverConditionTimeoutException.java","L22059","1","0","14","4","0","2","5350","0"
"L22109","WebdriverLibrary.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebdriverLibrary.java","L22094","4","0","0","18","105","150","L22074","WebdriverLibrary.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebdriverLibrary.java","L22059","4","0","105","20","0","5","533","0"
"L22110","WebdriverSauceLabsDriver.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebdriverSauceLabsDriver.java","L22094","2","0","0","2","25","50","L22075","WebdriverSauceLabsDriver.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebdriverSauceLabsDriver.java","L22059","2","0","25","1","0","1","533","0"
"L110367","App.java","community/shell/src/main/java/org/neo4j/shell/App.java","L110366","1","0","10","1","16","102","L110005","App.java","community/shell/src/main/java/org/neo4j/shell/App.java","L110004","1","0","16","10","0","6","2319","0"
"L110368","AppCommandParser.java","community/shell/src/main/java/org/neo4j/shell/AppCommandParser.java","L110366","35","0","9","4","226","309","L110006","AppCommandParser.java","community/shell/src/main/java/org/neo4j/shell/AppCommandParser.java","L110004","35","0","226","21","0","12","310","0"
"L110369","AppShellServer.java","community/shell/src/main/java/org/neo4j/shell/AppShellServer.java","L110366","1","0","2","0","6","37","L110007","AppShellServer.java","community/shell/src/main/java/org/neo4j/shell/AppShellServer.java","L110004","1","0","6","3","0","3","1634","0"
"L110370","BigLabelStoreGenerator.java","community/shell/src/main/java/org/neo4j/shell/BigLabelStoreGenerator.java","L110366","9","0","1","1","94","140","L110008","BigLabelStoreGenerator.java","community/shell/src/main/java/org/neo4j/shell/BigLabelStoreGenerator.java","L110004","9","0","94","2","0","1","828","0"
"L110371","ColumnPrinter.java","community/shell/src/main/java/org/neo4j/shell/ColumnPrinter.java","L110366","11","0","0","5","112","147","L110009","ColumnPrinter.java","community/shell/src/main/java/org/neo4j/shell/ColumnPrinter.java","L110004","11","0","112","5","0","3","533","0"
"L110372","Console.java","community/shell/src/main/java/org/neo4j/shell/Console.java","L110366","1","0","3","0","6","41","L110010","Console.java","community/shell/src/main/java/org/neo4j/shell/Console.java","L110004","1","0","6","1","0","1","3997","0"
"L110373","Continuation.java","community/shell/src/main/java/org/neo4j/shell/Continuation.java","L110366","1","0","0","1","7","28","L110011","Continuation.java","community/shell/src/main/java/org/neo4j/shell/Continuation.java","L110004","1","0","7","6","0","2","5350","0"
"L110374","OptionDefinition.java","community/shell/src/main/java/org/neo4j/shell/OptionDefinition.java","L110366","1","0","4","0","19","56","L110012","OptionDefinition.java","community/shell/src/main/java/org/neo4j/shell/OptionDefinition.java","L110004","1","0","19","1","0","1","3997","0"
"L110375","OptionValueType.java","community/shell/src/main/java/org/neo4j/shell/OptionValueType.java","L110366","1","0","2","0","17","59","L110013","OptionValueType.java","community/shell/src/main/java/org/neo4j/shell/OptionValueType.java","L110004","1","0","17","1","0","1","3997","0"
"L110376","Output.java","community/shell/src/main/java/org/neo4j/shell/Output.java","L110366","1","0","4","0","10","52","L110014","Output.java","community/shell/src/main/java/org/neo4j/shell/Output.java","L110004","1","0","10","1","0","1","3997","0"
"L110377","OutputAsWriter.java","community/shell/src/main/java/org/neo4j/shell/OutputAsWriter.java","L110366","2","0","0","5","34","60","L110015","OutputAsWriter.java","community/shell/src/main/java/org/neo4j/shell/OutputAsWriter.java","L110004","2","0","34","3","0","3","2472","0"
"L110378","Response.java","community/shell/src/main/java/org/neo4j/shell/Response.java","L110366","1","0","0","4","20","45","L110016","Response.java","community/shell/src/main/java/org/neo4j/shell/Response.java","L110004","1","0","20","6","0","2","5350","0"
"L110379","Session.java","community/shell/src/main/java/org/neo4j/shell/Session.java","L110366","1","0","7","14","102","175","L110017","Session.java","community/shell/src/main/java/org/neo4j/shell/Session.java","L110004","1","0","102","8","0","4","268","0"
"L110380","ShellClient.java","community/shell/src/main/java/org/neo4j/shell/ShellClient.java","L110366","1","0","10","2","16","88","L110018","ShellClient.java","community/shell/src/main/java/org/neo4j/shell/ShellClient.java","L110004","1","0","16","10","0","4","5350","0"
"L110381","ShellException.java","community/shell/src/main/java/org/neo4j/shell/ShellException.java","L110366","14","0","2","6","112","160","L110019","ShellException.java","community/shell/src/main/java/org/neo4j/shell/ShellException.java","L110004","14","0","112","10","0","6","257","0"
"L110382","ShellLobby.java","community/shell/src/main/java/org/neo4j/shell/ShellLobby.java","L110366","2","0","12","3","84","208","L110020","ShellLobby.java","community/shell/src/main/java/org/neo4j/shell/ShellLobby.java","L110004","2","0","84","15","0","5","2472","0"
"L110383","ShellServer.java","community/shell/src/main/java/org/neo4j/shell/ShellServer.java","L110366","1","0","12","0","21","136","L110021","ShellServer.java","community/shell/src/main/java/org/neo4j/shell/ShellServer.java","L110004","1","0","21","12","0","6","665","0"
"L110384","ShellSettings.java","community/shell/src/main/java/org/neo4j/shell/ShellSettings.java","L110366","1","0","1","0","24","54","L110022","ShellSettings.java","community/shell/src/main/java/org/neo4j/shell/ShellSettings.java","L110004","1","0","24","13","0","6","665","0"
"L110385","StartClient.java","community/shell/src/main/java/org/neo4j/shell/StartClient.java","L110366","43","0","2","0","388","504","L110023","StartClient.java","community/shell/src/main/java/org/neo4j/shell/StartClient.java","L110004","43","0","388","31","0","13","5350","0"
"L110386","TabCompletion.java","community/shell/src/main/java/org/neo4j/shell/TabCompletion.java","L110366","1","0","0","4","21","46","L110024","TabCompletion.java","community/shell/src/main/java/org/neo4j/shell/TabCompletion.java","L110004","1","0","21","1","0","1","3997","0"
"L110387","TextUtil.java","community/shell/src/main/java/org/neo4j/shell/TextUtil.java","L110366","31","0","2","8","172","228","L110025","TextUtil.java","community/shell/src/main/java/org/neo4j/shell/TextUtil.java","L110004","31","0","172","7","0","5","412","0"
"L110388","Variables.java","community/shell/src/main/java/org/neo4j/shell/Variables.java","L110366","2","0","1","2","24","71","L110026","Variables.java","community/shell/src/main/java/org/neo4j/shell/Variables.java","L110004","2","0","24","1","0","1","268","0"
"L110389","Welcome.java","community/shell/src/main/java/org/neo4j/shell/Welcome.java","L110366","1","0","0","5","26","52","L110027","Welcome.java","community/shell/src/main/java/org/neo4j/shell/Welcome.java","L110004","1","0","26","6","0","2","5350","0"
